video_id,title,description,published_at,tags,channel_id,channel_title,channel_subscribers,channel_video_count,view_count,like_count,comment_count,favorite_count,duration,definition,caption,licensed_content,privacy_status,embeddable,public_stats_viewable,thumbnail_default,thumbnail_medium,thumbnail_high,topic_categories,category_id,live_broadcast_content,default_language,default_audio_language
c9pvnZ52dHk,Chị thích hoa văn gì bọn em cũng có ạ 🤭 #thunglongfamily #giadinhthunglong,"#thunglongfamily #giadinhthunglong 
Chị thích hoa văn gì bọn em cũng có ạ 🤭 #thunglongfamily #giadinhthunglong 
Đăng ký channel Thủng Long Family để cập nhật những video mới nhất của chúng mình nhé!

Gia đình Thủng Long trên Facebook
►Thủng Long Fanpage: https://www.facebook.com/thunglongfamily
► Facebook Bom: https://www.facebook.com/bom.tlf
► Facebook Thủng Long: https://www.facebook.com/thunglong.tlf
► Group cộng đồng: https://www.facebook.com/groups/1206609123403720

Gia đình Thủng Long trên Tik Tok
► Tik Tok của chúng mình: 
https://www.tiktok.com/@thunglongfamily
► Tik Tok phụ của chúng mình (up cuộc sống hằng ngày): 
https://www.tiktok.com/@xomthunglong
►  Tik Tok cá nhân của chúng mình:
https://www.tiktok.com/@bom.tlf202
https://www.tiktok.com/@thunglongtlf

Gia đình Thủng Long trên Instagram
► Instagram Bom: https://www.instagram.com/bom.tlf/
► Instagram Thủng Long: https://www.instagram.com/thunglong.tlf/
► Instagram Sushe: https://www.instagram.com/motcucsushe/
_______________________________

► Email liên hệ hợp tác: nguyenthuy.tlf@gmail.com 
** My email to corporate: nguyenthuy.tlf@gmail.com
(Email chỉ để liên hệ hợp tác, không trả lời các thắc mắc tư vấn tình cảm, yêu đương và sản phẩm. Xin cám ơn.)

© Bản quyền thuộc về THỦNG LONG FAMILY
© Copyright by THỦNG LONG FAMILY. Please do not Reup",2025-04-03T11:00:58Z,"thủng long, thủng long family, thủng long tiktok, tiktok, vlog, couple, family, thủng long vlog, family vlog, tiktok 2025, shorts, thủng long lồng tiếng, sushe, sushe thủng long, sushe thủng long family, sushe lồng tiếng, thủng long family lồng tiếng, Chị thích hoa văn gì bọn em cũng có ạ 🤭, thunglongfamily, giadinhthunglong",UCRgRoeBH3pA8lZESUFQx8xw,Thủng Long Family,125000,369,4705748,80359,219,0,PT43S,hd,FALSE,TRUE,public,TRUE,TRUE,https://i.ytimg.com/vi/c9pvnZ52dHk/default.jpg,https://i.ytimg.com/vi/c9pvnZ52dHk/mqdefault.jpg,https://i.ytimg.com/vi/c9pvnZ52dHk/hqdefault.jpg,https://en.wikipedia.org/wiki/Lifestyle_(sociology),22,none,,vi
EMSO3ncArek,IQ 150 이상만 풀 수 있는 문제,"#shorts #버블티 #밀크티 #아빠 #아들 #먹방 #boba #milktea #mukbang #dad #bubbletea 

instagram: yeongmin0917
business mail: yeongmin0917@treasurehunter.co.kr",2025-04-06T12:00:28Z,,UCychocGDj9_U2SydLizlfug,진영민yeongmin,4420000,1055,34964598,547351,546,0,PT12S,hd,FALSE,TRUE,public,TRUE,TRUE,https://i.ytimg.com/vi/EMSO3ncArek/default.jpg,https://i.ytimg.com/vi/EMSO3ncArek/mqdefault.jpg,https://i.ytimg.com/vi/EMSO3ncArek/hqdefault.jpg,https://en.wikipedia.org/wiki/Food,22,none,,ko
MXOwOXdlSWI,Đội Đặc Nhiệm Chống Thây Ma 2 #haihuoc #nec #funny #trending #vuinhon #foryou #zombie #viralvideo,,2025-04-05T11:00:33Z,,UCZCeMfnkUgaUE8VksbQOrUg,NEC,1160000,752,2470654,34945,78,0,PT1M1S,hd,FALSE,TRUE,public,TRUE,TRUE,https://i.ytimg.com/vi/MXOwOXdlSWI/default.jpg,https://i.ytimg.com/vi/MXOwOXdlSWI/mqdefault.jpg,https://i.ytimg.com/vi/MXOwOXdlSWI/hqdefault.jpg,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Humour",24,none,en-US,en-US
wbgKDUcm_eo,SHORTS || PHẦN 1: REVIEW HỘP MÌ OMACHI KHỔNG LỒ,"- Tham gia làm hội viên của kênh này giúp ủng hộ mình phần nào chứ không có đặc quyền gì mấy haha:
https://www.youtube.com/channel/UC5wIXexTJS-sZp0ALjtkPkQ/join
- Đừng quên đăng ký và theo dõi kênh của mình để biết thêm nhiều thứ khác qua góc nhìn của Nguyên Hí nhé.
================
Đăng Ký Kênh Nguyên Hí Gaming ( stream & game ) : https://www.youtube.com/@nguyenhigaming
Đăng Ký Kênh Nguyên Hí Review ( Review đồ dùng hằng ngày  ) : https://www.youtube.com/@nguyenhireview
Sever Discord Anh em Hố Lê : https://discord.gg/TxqK7cec5H
--------------------
Donate : NGUYEN TAI NGUYEN
- Vietcombank : 0511000477886
- Playduo : https://playerduo.net/nguyenhi97
- WESCAN : https://qr.wescan.vn/NguyenHi
- MOMO : 0355295252
--------------------
Liên hệ booking với tôi qua :
- Zalo : 0355295252 ( Tài Nguyên )
- Email : tnguyenmt206@gmail.com
- FB : https://www.facebook.com/tainguyen978​
- FB PAGE : https://www.facebook.com/nguyenhimatto
- Tiktok: tiktok.com/@nguyenhimatto
--------------------
#nguyenhi #hin #nguyenhimatto",2025-04-07T10:31:06Z,"nguyenhi, hin, hi.n, nguyen hi, review, xàm xàm, xamxam, trò chuyện, tìm hiểu, khám phá, có thể bạn chưa biết, chắc là bạn chưa biết, nấu ăn, nguyên hí mắt to, nguyehimatto, nguyen hi mat to, food, cook, cooking, hướng dẫn nấu ăn, tôi nghèo bạn cũng thế, tôi thử giàu bạn cũng thế, tôi nghịch bạn cũng thế, tôi bình thường bạn cũng thế, nguyên hí, nguyên hí review, đa nghề, đa nghề seri, thử làm mọi nghề, da nghe, da nghe seri, đa nghề nguyên hí, đồ ăn ngon, đồ ăn rẻ",UC5wIXexTJS-sZp0ALjtkPkQ,Nguyên Hí Mắt To,377000,1781,2377060,53148,244,0,PT1M33S,hd,FALSE,TRUE,public,TRUE,TRUE,https://i.ytimg.com/vi/wbgKDUcm_eo/default.jpg,https://i.ytimg.com/vi/wbgKDUcm_eo/mqdefault.jpg,https://i.ytimg.com/vi/wbgKDUcm_eo/hqdefault.jpg,"https://en.wikipedia.org/wiki/Food, https://en.wikipedia.org/wiki/Lifestyle_(sociology)",24,none,,
kxZaYFrHwTk,骗娃吃药的n种套路 #宝爸带娃#人类幼崽,"#露兮粑粑#萌娃#可爱#云养娃
欢迎来到“露兮粑粑”频道，这里是记录萌娃，即人类幼崽成长的温馨家园。

在这个频道，我们将分享云养女鹅的趣味经历和精致的带娃日常。每个视频都是关于我们的小宝贝成长的美好记忆，包括爸爸带娃的点滴和幸福一家人的温馨时刻。

我们每日更新内容，以确保每一天都为你带来新鲜的萌娃成长故事。如果你喜欢我们的内容，请不要忘记订阅频道并点击小铃铛图标。非常欢迎你在评论区留言，分享你的想法和建议，与我们一起见证和参与这些可爱幼崽的成长旅程。

加入“露兮粑粑”，一起享受充满爱和欢乐的家庭时光吧！",2025-04-12T12:01:17Z,"萌娃成长记, 人类幼崽教育, 云养女鹅体验, 精致带娃生活, 幸福家庭日常, 爸爸育儿经, 儿童成长故事, 幼崽成长日记, 宝宝成长里程碑, 亲子互动游戏, 家庭教育技巧, 父亲育儿心得, 婴幼儿成长阶段, 爸爸带娃挑战, 幸福家庭生活, 儿童早期教育, 育儿日常分享, 家庭幸福秘诀, 亲子活动创意, 育儿生活建议, 宝宝日常护理, 父母育儿心声, 婴儿成长记录, 幼儿教育理念, 父子互动时光, 精致养育方式, 家庭教育实践, 幼儿心理发展, 父母亲教育经验, 幸福家庭文化",UC6KEKxHLxRqOmyyTweUWqPg,露兮粑粑,830000,1205,27811573,273452,837,0,PT21S,hd,FALSE,TRUE,public,TRUE,TRUE,https://i.ytimg.com/vi/kxZaYFrHwTk/default.jpg,https://i.ytimg.com/vi/kxZaYFrHwTk/mqdefault.jpg,https://i.ytimg.com/vi/kxZaYFrHwTk/hqdefault.jpg,https://en.wikipedia.org/wiki/Lifestyle_(sociology),22,none,zh,zh
gNQxpNfBJMg,"Cô vợ nhà quê của Tổng Tài có võ công đầy mình, hóa ra là Trùm Sát Thủ bị mất trí nhớ","Subscribe kênh để xem thêm các clip khác: https://bit.ly/ccapdramas

Thể loại: Phim Ngôn Tình, Phim Tình Cảm Trung Quốc, Phim Bộ Trung Quốc Lồng Tiếng, Phim Ngôn Tình Tổng Tài, Phim Hay Thuyết Minh, Phim Ngôn Tình Ngọt Ngào, Phim Ngắn Douyin, Review Phim Tổng Tài, Review Phim, Tóm Tắt Phim, Review Phim Trung, Phim Tổng Tài Bá Đạo
Quốc gia: Trung Quốc
Năm sản xuất: 2025

© Các video trên kênh ""youtube.com/@ccapdramas"" đã được đăng ký bản quyền với Youtube. Vui lòng không sao chép, re-upload dưới mọi hình thức.
✖ Mọi hành vi sao chép, re-upload có thể dẫn đến việc tài khoản của bạn bị khóa vĩnh viễn.

Fanpage CCAP Dramas: https://www.facebook.com/CCAPDigitalMedia
TikTok CCAP Dramas: https://www.tiktok.com/@ccapmovies

Subscribe các kênh khác của CCAP Dramas:

Web Films: youtube.com/@webfilmsccap
Shop Phim: youtube.com/@shopphimccap
CCAP Movies: youtube.com/@ccapmovies
CCAP Phim Hay: youtube.com/@ccapphimhay
----------------------------------
#ccapdramas #reviewphim  #phimtrungquoc #phimngontinh #tomtatphim",2025-04-05T12:01:03Z,"Review Phim, Review Phim Ngôn Tình, Review Phim Tổng Tài, Review Phim Trung Quốc, Phim Ngôn Tình Trung Quốc, Review Phim Ngôn Tình Tổng Tài, Phim Tình Cảm Trung Quốc, phim le, phim, phim hay, phim trung quốc, phim lẻ tình cảm, chiến thần ẩn danh, phim hành động, phim lẻ, phim chiến thần, phim xã hội đen, phim tổng tài, nữ sát thủ, sát thủ ẩn danh, phim hành động võ thuật, cô vợ nhà quê, nu sat thu",UCMMq5YjiOYpry6n8SEfisNg,CCAP Dramas,281000,205,2604354,13203,852,0,PT1H56M8S,hd,FALSE,TRUE,public,TRUE,TRUE,https://i.ytimg.com/vi/gNQxpNfBJMg/default.jpg,https://i.ytimg.com/vi/gNQxpNfBJMg/mqdefault.jpg,https://i.ytimg.com/vi/gNQxpNfBJMg/hqdefault.jpg,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Film",1,none,,
pPURFXEMe0Y,sorry🥲 @andrey.grechka (fake bruises),,2025-04-04T10:01:12Z,,UCSz1RpLRi0C1iBFhrh-WcIg,Karina ,4780000,1312,47621243,823749,1477,0,PT14S,hd,FALSE,TRUE,public,TRUE,TRUE,https://i.ytimg.com/vi/pPURFXEMe0Y/default.jpg,https://i.ytimg.com/vi/pPURFXEMe0Y/mqdefault.jpg,https://i.ytimg.com/vi/pPURFXEMe0Y/hqdefault.jpg,https://en.wikipedia.org/wiki/Entertainment,22,none,,en
vQdEi2VrW3Y,"Nick q Tran, Sang Traan tâng được bao nhiêu quả 🤔🤣 | Phat Freestyle","Contact for work:
➥ Email: phatfreestyle@gmail.com
➥ Facebook: https://www.facebook.com/PhatFreestyle
➥ Mobile: +84 38 700 8713
__________
Follow me on: 
➥ https://www.facebook.com/PhatFreestyle
➥ Instagram: https://www.instagram.com/phatfreestyle/
➥ Tiktok: https://www.tiktok.com/@phatfreestyle
__________
#metub 
© Bản quyền thuộc về Phat Freestyle
© Copyright by Phat Freestyle
☞ Do not Reup
#metub",2025-04-05T05:19:57Z,"phat freestyle, atw team, bóng đá nghệ thuật, nguyễn ngọc phát, ronaldinho, ronaldo, soccer skills, around the world, free style, free style football, freestyle football, bóng đá đường phố, bóng đá biểu diễn, troll bóng đá, tuyền văn hóa, team tuyền văn hóa, xỏ háng, thử thách bóng đá, tâng bóng, tâng bóng nghệ thuật, bóng đá, hướng dẫn bóng đá, bong da, freestyle bóng đá, biểu diễn bóng đá nghệ thuật",UCbwEx8X4nOW9BA07lrr0pbQ,Phat Freestyle,89500,1546,2628672,46068,318,0,PT51S,hd,FALSE,TRUE,public,TRUE,TRUE,https://i.ytimg.com/vi/vQdEi2VrW3Y/default.jpg,https://i.ytimg.com/vi/vQdEi2VrW3Y/mqdefault.jpg,https://i.ytimg.com/vi/vQdEi2VrW3Y/hqdefault.jpg,https://en.wikipedia.org/wiki/Sport,17,none,,
fwJyI3IEz8s,Đội Đặc Nhiệm KFC Của Anh Gà Siêu Bá Đạo ??!🤣 - Tập 588 #shorts,"Đội Đặc Nhiệm KFC Của Anh Gà Siêu Bá Đạo ??!🤣 - Tập 588 #shorts
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
💙 Xin chào! Mình là Anh Gà MC, kênh mình làm về Game Minecraft mong mọi người ủng hộ bằng Nút Like và Đăng ký hihi.
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🐤 Shop áo và đồ chơi của Anh Gà MC: https://shop.anhgamc.com 
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🎮 Server Minecraft của Anh Gà: MineAhihi.net
►  Server thiên về Survival, Skyblock, BlockFruit và v.v cùng các sự kiện cày cuốc hấp dẫn bạn nào thích có thể ghé chơi nhen ^^
► Hướng dẫn cách vào: mineahihi.net/huong-dan
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
📺 Kênh YouTube Shorts: https://www.youtube.com/@anhgamc/shorts
❤️ Kênh TikTok: https://www.tiktok.com/@anhgabaton
📧 Contact : pingny2000@gmail.com
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
🎵 Music copyright of youtube music free.
....If You See Me Use Music With Copyright Content Be In Touch With Me. I will remove it from Chanel. Thank you
► pingny2000@gmail.com
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
Thanks For Watching!
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
#minecraft #anhgamc #chichi #troll #sieubaton",2025-04-11T04:12:31Z,"minecraft, anh ga mc, anh ga minecraft, anh gà mc, anh gà bất ổn, gaming, minecraft bất ổn, hoat hinh minecraft, minecraft vui nhon, minecraft sinh ton, minecraft pe, minecraft hai huoc, Oops Hiha, hiha, hihachobi, mcpe, troll minecraft, siêu bất ổn, troll game, Đội Đặc Nhiệm KFC Của Anh Gà Siêu Bá Đạo",UCP4_3beHqDnhGJHIP24Miaw,Anh Gà MC,606000,623,2536215,48195,303,0,PT1M4S,hd,FALSE,TRUE,public,TRUE,TRUE,https://i.ytimg.com/vi/fwJyI3IEz8s/default.jpg,https://i.ytimg.com/vi/fwJyI3IEz8s/mqdefault.jpg,https://i.ytimg.com/vi/fwJyI3IEz8s/hqdefault.jpg,"https://en.wikipedia.org/wiki/Role-playing_video_game, https://en.wikipedia.org/wiki/Video_game_culture",20,none,vi,vi
4SLe-XGeRUc,眼看手不能摸 #火影忍者 #cosplay #joker,"欢迎来到【佐助与鸣人】频道，这里是我们以《火影忍者》中两位角色的身份，分享他们之间兄弟般搞怪生活的特别地方！🍜🌪

在我们的频道里，你会看到佐助和鸣人在现代生活中的各种趣事，从日常打闹到共同面对困难，我们用一种轻松幽默的方式，重新诠释了这两个角色深厚的友情。😂👬

🔔 如果你喜欢视频，不要犹豫，快来订阅和点击小铃铛图标，这样你就不会错过我们的任何新视频。

🚫 请放心，我们严格遵守YouTube的规则，所有视频内容都是我们原创制作的，我们尊重并保护知识产权，对于任何形式的侵权行为，我们都将坚决采取措施！🛡️⚖️

我们的视频制作团队会特别关注儿童的安全需求，确保内容不会对其造成任何危害",2025-04-03T12:00:07Z,"佐助与鸣人, 火影忍者, 鸣人, 小樱, 卡卡西, 佐助, 斗罗大陆, 唐舞桐, 小舞, 唐三, 兄弟搞怪, 日常生活, 现代演绎, 动漫角色扮演, 正能量, 友情故事, 搞笑视频, 快乐分享, 动漫文化, 忍者世界, 搞笑剧情, 日常趣事, 角色深度, 精彩瞬间, 忍者冒险, 火影粉丝, 角色分析, 幕后花絮, 创意演绎, 爆笑场面",UCvIBdvu7jGcuA_hH7EQPYdA,佐助与鸣人,10500000,3061,23903510,317696,381,0,PT23S,hd,FALSE,TRUE,public,TRUE,TRUE,https://i.ytimg.com/vi/4SLe-XGeRUc/default.jpg,https://i.ytimg.com/vi/4SLe-XGeRUc/mqdefault.jpg,https://i.ytimg.com/vi/4SLe-XGeRUc/hqdefault.jpg,"https://en.wikipedia.org/wiki/Entertainment, https://en.wikipedia.org/wiki/Humour",23,none,zh,zh
1d9nZjZ2jpM,Happy Dog 💞🤣 #demariki,,2025-04-09T12:00:03Z,,UCPwtBv1vrGio8Z_pv2w5X7A,Demariki,11500000,3613,34307956,346194,108,0,PT11S,hd,FALSE,TRUE,public,TRUE,TRUE,https://i.ytimg.com/vi/1d9nZjZ2jpM/default.jpg,https://i.ytimg.com/vi/1d9nZjZ2jpM/mqdefault.jpg,https://i.ytimg.com/vi/1d9nZjZ2jpM/hqdefault.jpg,"https://en.wikipedia.org/wiki/Lifestyle_(sociology), https://en.wikipedia.org/wiki/Pet",23,none,en-US,zxx
